#{"t_start": 1667833080.0100543, "env_id": "abc-asic-v0"}
r,l,t,nd,lev,seq
0.42454,29,135692.208796,11565.322265625,1446.533203125,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2
0.37764,31,135786.825818,12630.7119140625,1432.468017578125,rw; rw; &ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig
0.351362,28,136214.054907,12135.92578125,1553.8184814453125,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig
0.391101,26,136312.67192,12691.83203125,1394.735595703125,&ifK3a_ifK3g; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; dc2; dc2; ifraig; dc2; dc2
0.252685,26,136409.774717,13581.328125,1599.6767578125,&ifK3a_ifK3g; rw; &ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; map_mst; dc2; dc2; dc2; dc2; ifraig; dc2; dc2; dc2
0.403411,28,136509.251837,11793.9365234375,1470.576171875,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2
0.366988,29,136605.473994,12869.82421875,1429.9154052734375,rw; rw; &ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; dc2; ifraig; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; dc2; dc2
0.414171,27,136693.818974,12211.2744140625,1394.7001953125,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2
0.325025,26,136791.968527,13132.9638671875,1494.155517578125,&ifK3a_ifK3g; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; rfz -l; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; dc2; dc2; dc2; dc2
0.420991,29,136889.358395,12313.91796875,1366.9725341796875,&ifK3a_ifK3g; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2
0.278606,29,136981.168406,12370.60546875,1695.3216552734375,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2
0.356858,26,137070.927074,12504.7412109375,1495.2117919921875,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2
0.281109,29,137170.529376,12495.876953125,1672.502685546875,&ifK3a_ifK3g; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig
0.300549,27,137271.531403,12137.55859375,1675.316650390625,rw; &ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2; dc2
0.303154,30,137366.086071,12050.3115234375,1681.16015625,rw; rw; &ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2
0.453402,27,137465.359464,12260.0302734375,1296.1268310546875,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2
0.324217,27,137560.998284,12436.3896484375,1579.7330322265625,&ifK3a_ifK3g; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2
0.403306,29,137659.804924,11962.83203125,1450.067626953125,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2; dc2
0.450872,28,137752.554379,11688.7275390625,1365.7677001953125,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2; dc2; dc2
0.41044,29,137850.433072,12065.2412109375,1420.5706787109375,rw; &ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2
0.37408,27,137949.550452,12573.3251953125,1447.236572265625,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; dc2; dc2; dc2; dc2; ifraig
0.366548,29,138052.996503,12371.3046875,1488.5694580078125,&ifK3a_ifK3g; rw; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2
0.360162,27,138153.570254,11641.138671875,1597.8839111328125,rw; rw; map_mst; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2
0.342083,28,138247.895732,11718.3544921875,1632.2066650390625,rw; rw; map_mst; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2; dc2; ifraig; dc2
0.452606,31,138344.003582,12040.98046875,1321.6280517578125,rw; rw; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2; ifraig; dc2; dc2
0.447979,31,138442.780152,12025.3505859375,1334.5299072265625,rw; rw; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig
0.276715,28,138544.208133,12065.474609375,1742.75341796875,rw; rw; map_mst; dc2; map_mst; dc2; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; dc2; dc2; dc2; dc2; dc2
0.442068,31,138641.728902,11866.720703125,1366.8526611328125,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig
0.398745,32,138738.755262,12118.896484375,1442.334716796875,rw; rw; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2; dc2; dc2
0.329979,30,138838.066406,12071.7734375,1613.5712890625,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2
0.213039,28,138931.404788,11675.4306640625,1959.5272216796875,&ifK3a_ifK3g; rw; map_mst; dc2; map_mst; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2
0.348947,29,139031.760462,12073.40625,1567.6795654296875,&ifK3a_ifK3g; rw; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig; dc2
0.412109,31,139128.407083,11752.1796875,1454.283203125,rw -l; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2
0.390684,30,139232.693902,12348.2099609375,1434.5286865234375,rw; rw; map_mst; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2; ifraig
0.35971,32,139335.999749,12408.1630859375,1500.1678466796875,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2
0.063879,31,139441.012341,12030.0166015625,2262.228515625,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig; dc2; dc2; ifraig; dc2
0.342623,34,139537.005698,11797.90234375,1619.8707275390625,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2; dc2; dc2; dc2; ifraig; dc2; dc2
0.363309,31,139632.501131,12291.056640625,1505.949462890625,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2
0.412398,28,139727.387755,12254.431640625,1393.9937744140625,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig
0.37041,30,139823.462507,11521.232421875,1588.6551513671875,rw; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2
0.228812,32,139922.914307,11777.8408203125,1903.55419921875,rw; &ifK3a_ifK3g; map_mst; dc2; rfz -l; dc2; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2
0.390198,27,140015.491842,11810.7333984375,1501.00830078125,rw; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2
0.358136,29,140112.953421,12203.8095703125,1529.037841796875,rw; rw; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig
0.263307,28,140205.461212,11939.2705078125,1793.8218994140625,&ifK3a_ifK3g; rw; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig
0.400414,29,140302.482881,12009.021484375,1451.4930419921875,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig; dc2
0.436344,29,140391.422098,12206.142578125,1342.476318359375,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2
0.44396,28,140492.044735,11798.6025390625,1370.081787109375,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2
0.42964,29,140598.041001,12235.0693359375,1355.2305908203125,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2; dc2
0.344882,29,140708.277524,12425.6591796875,1532.7471923828125,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; rfz -l; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig; dc2
0.40011,26,140802.513509,12340.2783203125,1413.244384765625,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2
0.393327,27,140899.44953,12101.1669921875,1457.466064453125,rw; rw; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; map_mst; dc2; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2
0.29784,25,140988.838526,12394.3994140625,1646.9544677734375,&ifK3a_ifK3g; rw; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2
0.348054,28,141089.24059,12183.28125,1555.6727294921875,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2; ifraig; dc2
0.27357,30,141181.718126,11764.310546875,1795.1383056640625,rw; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; ifraig; dc2; ifraig; dc2; dc2
0.306776,27,141275.23764,12716.0927734375,1584.8582763671875,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; ifraig; dc2; dc2
0.28948,26,141373.375765,12138.2578125,1701.7298583984375,&ifK3a_ifK3g; rw; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2
0.380463,27,141466.553129,12481.8798828125,1442.971923828125,rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; rfz -l; map_mst; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2
0.281989,27,141549.152335,11604.2802734375,1798.8033447265625,rw; &ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2; dc2
0.28881,25,141636.991399,12324.416015625,1677.6068115234375,rw; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; map_mst; dc2
0.346242,28,141731.754599,12741.287109375,1491.6768798828125,&ifK3a_ifK3g; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2
0.371205,29,141828.83452,11793.7041015625,1549.99365234375,rw; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2
0.259235,30,141923.942674,12345.4111328125,1744.397216796875,&ifK3a_ifK3g; &ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2
0.436181,30,142021.68396,12093.46875,1355.374267578125,rw; rw; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2
0.403997,29,142118.360129,11876.28515625,1458.944580078125,rw; map_mst; rw; dc2; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2
0.344899,29,142216.177745,12032.58203125,1582.7783203125,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig; dc2; dc2
0.395738,29,142311.789694,12106.0654296875,1451.08642578125,rw; rw; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; map_mst; rfz -l; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2
0.348529,31,142416.423996,13038.2529296875,1452.6011962890625,&ifK3a_ifK3g; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; rfz -l; dc2; dc2; map_mst; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2
0.243813,30,142517.301673,12407.23046875,1771.8419189453125,&ifK3a_ifK3g; rw; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig; dc2
0.25511,27,142618.189611,12053.5771484375,1796.5810546875,map_mst; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig; dc2
0.424995,29,142721.547835,11971.2294921875,1396.3804931640625,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2
0.411794,29,142816.673815,12024.1845703125,1422.14697265625,rw; rw; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig; dc2
0.318832,27,142912.38934,12324.1826171875,1606.8184814453125,rw; &ifK3a_ifK3g; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2
0.341842,27,143008.396698,12072.240234375,1584.9410400390625,map_mst; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2
0.362154,28,143105.377497,11899.3798828125,1558.339599609375,rw; rw; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2
0.338072,30,143202.075749,12032.8154296875,1599.2432861328125,rw; map_mst; rw; dc2; map_mst; map_mst; dc2; dc2; map_mst; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; rfz -l; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2
0.261509,29,143306.217978,12357.541015625,1737.3375244140625,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; map_mst; rfz -l; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; ifraig; dc2; dc2; dc2; dc2; ifraig; dc2; dc2
0.37253,29,143388.989828,12237.40234375,1490.646728515625,map_mst; rw; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2
0.395683,29,143490.923441,12336.5458984375,1424.105224609375,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; rfz -l; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; rfz -l; ifraig; dc2; dc2; dc2; rfz -l; dc2; dc2
0.39345,29,143573.965482,12497.509765625,1410.9564208984375,&ifK3a_ifK3g; rw; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; map_mst; rfz -l; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2
0.386541,27,143663.458292,11851.32421875,1504.8363037109375,&ifK3a_ifK3g; map_mst; rw; dc2; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; rfz -l; dc2; dc2
0.24606,27,143758.844789,12749.685546875,1719.1273193359375,&ifK3a_ifK3g; map_mst; &ifK3a_ifK3g; dc2; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2
0.292431,27,143849.212539,12902.4833984375,1594.28662109375,&ifK3a_ifK3g; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; rfz -l; map_mst; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; map_mst; dc2; dc2; dc2; dc2
0.413024,28,143943.079699,11796.9697265625,1446.507080078125,rw; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; map_mst; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; ifraig; dc2; dc2; dc2
0.341406,29,144035.047196,12240.201171875,1564.2283935546875,rw; rw; &ifK3a_ifK3g; map_mst; map_mst; dc2; dc2; map_mst; rfz -l; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2
0.400998,29,144123.251122,12013.453125,1449.5440673828125,rw; map_mst; rw; dc2; map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2
